Survey_Id,Year,Sex,Hispanic_Origin,County_FIPS,Geography,White,Black,Indian,Asian,Pacific Islander
est42010,4/1/2010,Male,Hispanic,51057,"Essex County, Virginia",155,26,37,0,15
est42010,4/1/2010,Male,Not Hispanic,51057,"Essex County, Virginia",3046,2021,51,37,4
est42010,4/1/2010,Male,Total,51057,"Essex County, Virginia",3201,2047,88,37,19
est42010,4/1/2010,Both Sexes,Hispanic,51057,"Essex County, Virginia",257,46,62,1,22
est42010,4/1/2010,Both Sexes,Not Hispanic,51057,"Essex County, Virginia",6411,4362,115,111,6
est42010,4/1/2010,Both Sexes,Total,51057,"Essex County, Virginia",6668,4408,177,112,28
est42010,4/1/2010,Female,Hispanic,51059,"Fairfax County, Virginia",75424,4137,3379,1656,335
est42010,4/1/2010,Female,Not Hispanic,51059,"Fairfax County, Virginia",312246,55075,3012,109562,1117
est42010,4/1/2010,Female,Total,51059,"Fairfax County, Virginia",387670,59212,6391,111218,1452
est42010,4/1/2010,Male,Hispanic,51059,"Fairfax County, Virginia",79195,3940,3844,1746,404
est42010,4/1/2010,Male,Not Hispanic,51059,"Fairfax County, Virginia",307834,50283,2789,101405,1026
est42010,4/1/2010,Male,Total,51059,"Fairfax County, Virginia",387029,54223,6633,103151,1430
est42010,4/1/2010,Both Sexes,Hispanic,51059,"Fairfax County, Virginia",154619,8077,7223,3402,739
est42010,4/1/2010,Both Sexes,Not Hispanic,51059,"Fairfax County, Virginia",620080,105358,5801,210967,2143
est42010,4/1/2010,Both Sexes,Total,51059,"Fairfax County, Virginia",774699,113435,13024,214369,2882
est42010,4/1/2010,Female,Hispanic,51061,"Fauquier County, Virginia",1871,143,87,25,20
est42010,4/1/2010,Female,Not Hispanic,51061,"Fauquier County, Virginia",27721,3011,267,652,31
est42010,4/1/2010,Female,Total,51061,"Fauquier County, Virginia",29592,3154,354,677,51
est42010,4/1/2010,Male,Hispanic,51061,"Fauquier County, Virginia",1990,113,96,20,19
est42010,4/1/2010,Male,Not Hispanic,51061,"Fauquier County, Virginia",26952,2928,266,491,36
est42010,4/1/2010,Male,Total,51061,"Fauquier County, Virginia",28942,3041,362,511,55
est42010,4/1/2010,Both Sexes,Hispanic,51061,"Fauquier County, Virginia",3861,256,183,45,39
est42010,4/1/2010,Both Sexes,Not Hispanic,51061,"Fauquier County, Virginia",54673,5939,533,1143,67
est42010,4/1/2010,Both Sexes,Total,51061,"Fauquier County, Virginia",58534,6195,716,1188,106
est42010,4/1/2010,Female,Hispanic,51063,"Floyd County, Virginia",158,13,11,1,0
est42010,4/1/2010,Female,Not Hispanic,51063,"Floyd County, Virginia",7281,160,38,46,3
est42010,4/1/2010,Female,Total,51063,"Floyd County, Virginia",7439,173,49,47,3
est42010,4/1/2010,Male,Hispanic,51063,"Floyd County, Virginia",231,14,13,0,0
est42010,4/1/2010,Male,Not Hispanic,51063,"Floyd County, Virginia",7272,162,40,28,2
est42010,4/1/2010,Male,Total,51063,"Floyd County, Virginia",7503,176,53,28,2
est42010,4/1/2010,Both Sexes,Hispanic,51063,"Floyd County, Virginia",389,27,24,1,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51063,"Floyd County, Virginia",14553,322,78,74,5
est42010,4/1/2010,Both Sexes,Total,51063,"Floyd County, Virginia",14942,349,102,75,5
est42010,4/1/2010,Female,Hispanic,51065,"Fluvanna County, Virginia",336,34,12,18,4
est42010,4/1/2010,Female,Not Hispanic,51065,"Fluvanna County, Virginia",11105,2446,105,140,15
est42010,4/1/2010,Female,Total,51065,"Fluvanna County, Virginia",11441,2480,117,158,19
est42010,4/1/2010,Male,Hispanic,51065,"Fluvanna County, Virginia",349,23,5,8,1
est42010,4/1/2010,Male,Not Hispanic,51065,"Fluvanna County, Virginia",9723,1776,87,94,11
est42010,4/1/2010,Male,Total,51065,"Fluvanna County, Virginia",10072,1799,92,102,12
est42010,4/1/2010,Both Sexes,Hispanic,51065,"Fluvanna County, Virginia",685,57,17,26,5
est42010,4/1/2010,Both Sexes,Not Hispanic,51065,"Fluvanna County, Virginia",20828,4222,192,234,26
est42010,4/1/2010,Both Sexes,Total,51065,"Fluvanna County, Virginia",21513,4279,209,260,31
est42010,4/1/2010,Female,Hispanic,51067,"Franklin County, Virginia",562,37,64,5,4
est42010,4/1/2010,Female,Not Hispanic,51067,"Franklin County, Virginia",25245,2519,145,186,13
est42010,4/1/2010,Female,Total,51067,"Franklin County, Virginia",25807,2556,209,191,17
est42010,4/1/2010,Male,Hispanic,51067,"Franklin County, Virginia",629,40,88,1,13
est42010,4/1/2010,Male,Not Hispanic,51067,"Franklin County, Virginia",24474,2443,133,144,14
est42010,4/1/2010,Male,Total,51067,"Franklin County, Virginia",25103,2483,221,145,27
est42010,4/1/2010,Both Sexes,Hispanic,51067,"Franklin County, Virginia",1191,77,152,6,17
est42010,4/1/2010,Both Sexes,Not Hispanic,51067,"Franklin County, Virginia",49719,4962,278,330,27
est42010,4/1/2010,Both Sexes,Total,51067,"Franklin County, Virginia",50910,5039,430,336,44
est42010,4/1/2010,Female,Hispanic,51069,"Frederick County, Virginia",2320,148,91,34,10
est42010,4/1/2010,Female,Not Hispanic,51069,"Frederick County, Virginia",34743,1776,274,681,47
est42010,4/1/2010,Female,Total,51069,"Frederick County, Virginia",37063,1924,365,715,57
est42010,4/1/2010,Male,Hispanic,51069,"Frederick County, Virginia",2429,157,95,33,17
est42010,4/1/2010,Male,Not Hispanic,51069,"Frederick County, Virginia",34041,1998,257,551,41
est42010,4/1/2010,Male,Total,51069,"Frederick County, Virginia",36470,2155,352,584,58
est42010,4/1/2010,Both Sexes,Hispanic,51069,"Frederick County, Virginia",4749,305,186,67,27
est42010,4/1/2010,Both Sexes,Not Hispanic,51069,"Frederick County, Virginia",68784,3774,531,1232,88
est42010,4/1/2010,Both Sexes,Total,51069,"Frederick County, Virginia",73533,4079,717,1299,115
est42010,4/1/2010,Female,Hispanic,51071,"Giles County, Virginia",94,2,3,0,0
est42010,4/1/2010,Female,Not Hispanic,51071,"Giles County, Virginia",8552,157,45,37,1
est42010,4/1/2010,Female,Total,51071,"Giles County, Virginia",8646,159,48,37,1
est42010,4/1/2010,Male,Hispanic,51071,"Giles County, Virginia",104,0,6,1,0
est42010,4/1/2010,Male,Not Hispanic,51071,"Giles County, Virginia",8188,161,51,41,0
est42010,4/1/2010,Male,Total,51071,"Giles County, Virginia",8292,161,57,42,0
est42010,4/1/2010,Both Sexes,Hispanic,51071,"Giles County, Virginia",198,2,9,1,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51071,"Giles County, Virginia",16740,318,96,78,1
est42010,4/1/2010,Both Sexes,Total,51071,"Giles County, Virginia",16938,320,105,79,1
est42010,4/1/2010,Female,Hispanic,51073,"Gloucester County, Virginia",431,48,29,9,2
est42010,4/1/2010,Female,Not Hispanic,51073,"Gloucester County, Virginia",16261,1769,207,251,13
est42010,4/1/2010,Female,Total,51073,"Gloucester County, Virginia",16692,1817,236,260,15
est42010,4/1/2010,Male,Hispanic,51073,"Gloucester County, Virginia",402,42,19,8,7
est42010,4/1/2010,Male,Not Hispanic,51073,"Gloucester County, Virginia",16007,1754,213,189,17
est42010,4/1/2010,Male,Total,51073,"Gloucester County, Virginia",16409,1796,232,197,24
est42010,4/1/2010,Both Sexes,Hispanic,51073,"Gloucester County, Virginia",833,90,48,17,9
est42010,4/1/2010,Both Sexes,Not Hispanic,51073,"Gloucester County, Virginia",32268,3523,420,440,30
est42010,4/1/2010,Both Sexes,Total,51073,"Gloucester County, Virginia",33101,3613,468,457,39
est42010,4/1/2010,Female,Hispanic,51075,"Goochland County, Virginia",205,34,14,6,0
est42010,4/1/2010,Female,Not Hispanic,51075,"Goochland County, Virginia",8546,2029,68,161,9
est42010,4/1/2010,Female,Total,51075,"Goochland County, Virginia",8751,2063,82,167,9
est42010,4/1/2010,Male,Hispanic,51075,"Goochland County, Virginia",186,18,7,10,0
est42010,4/1/2010,Male,Not Hispanic,51075,"Goochland County, Virginia",8234,2234,65,130,9
est42010,4/1/2010,Male,Total,51075,"Goochland County, Virginia",8420,2252,72,140,9
est42010,4/1/2010,Both Sexes,Hispanic,51075,"Goochland County, Virginia",391,52,21,16,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51075,"Goochland County, Virginia",16780,4263,133,291,18
est42010,4/1/2010,Both Sexes,Total,51075,"Goochland County, Virginia",17171,4315,154,307,18
est42010,4/1/2010,Female,Hispanic,51077,"Grayson County, Virginia",173,4,3,4,2
est42010,4/1/2010,Female,Not Hispanic,51077,"Grayson County, Virginia",7571,178,35,15,0
est42010,4/1/2010,Female,Total,51077,"Grayson County, Virginia",7744,182,38,19,2
est42010,4/1/2010,Male,Hispanic,51077,"Grayson County, Virginia",225,5,1,2,2
est42010,4/1/2010,Male,Not Hispanic,51077,"Grayson County, Virginia",7198,195,54,6,0
est42010,4/1/2010,Male,Total,51077,"Grayson County, Virginia",7423,200,55,8,2
est42010,4/1/2010,Both Sexes,Hispanic,51077,"Grayson County, Virginia",398,9,4,6,4
est42010,4/1/2010,Both Sexes,Not Hispanic,51077,"Grayson County, Virginia",14769,373,89,21,0
est42010,4/1/2010,Both Sexes,Total,51077,"Grayson County, Virginia",15167,382,93,27,4
est42010,4/1/2010,Female,Hispanic,51079,"Greene County, Virginia",350,13,24,18,2
est42010,4/1/2010,Female,Not Hispanic,51079,"Greene County, Virginia",8211,678,55,180,8
est42010,4/1/2010,Female,Total,51079,"Greene County, Virginia",8561,691,79,198,10
est42010,4/1/2010,Male,Hispanic,51079,"Greene County, Virginia",373,13,21,11,3
est42010,4/1/2010,Male,Not Hispanic,51079,"Greene County, Virginia",7927,692,52,139,10
est42010,4/1/2010,Male,Total,51079,"Greene County, Virginia",8300,705,73,150,13
est42010,4/1/2010,Both Sexes,Hispanic,51079,"Greene County, Virginia",723,26,45,29,5
est42010,4/1/2010,Both Sexes,Not Hispanic,51079,"Greene County, Virginia",16138,1370,107,319,18
est42010,4/1/2010,Both Sexes,Total,51079,"Greene County, Virginia",16861,1396,152,348,23
est42010,4/1/2010,Female,Hispanic,51081,"Greensville County, Virginia",40,19,2,0,1
est42010,4/1/2010,Female,Not Hispanic,51081,"Greensville County, Virginia",1831,2677,21,19,1
est42010,4/1/2010,Female,Total,51081,"Greensville County, Virginia",1871,2696,23,19,2
est42010,4/1/2010,Male,Hispanic,51081,"Greensville County, Virginia",91,27,3,0,0
est42010,4/1/2010,Male,Not Hispanic,51081,"Greensville County, Virginia",2858,4674,26,34,7
est42010,4/1/2010,Male,Total,51081,"Greensville County, Virginia",2949,4701,29,34,7
est42010,4/1/2010,Both Sexes,Hispanic,51081,"Greensville County, Virginia",131,46,5,0,1
est42010,4/1/2010,Both Sexes,Not Hispanic,51081,"Greensville County, Virginia",4689,7351,47,53,8
est42010,4/1/2010,Both Sexes,Total,51081,"Greensville County, Virginia",4820,7397,52,53,9
est42010,4/1/2010,Female,Hispanic,51083,"Halifax County, Virginia",203,71,8,6,3
est42010,4/1/2010,Female,Not Hispanic,51083,"Halifax County, Virginia",11472,7218,106,90,5
est42010,4/1/2010,Female,Total,51083,"Halifax County, Virginia",11675,7289,114,96,8
est42010,4/1/2010,Male,Hispanic,51083,"Halifax County, Virginia",253,58,7,9,4
est42010,4/1/2010,Male,Not Hispanic,51083,"Halifax County, Virginia",10658,6274,119,85,3
est42010,4/1/2010,Male,Total,51083,"Halifax County, Virginia",10911,6332,126,94,7
est42010,4/1/2010,Both Sexes,Hispanic,51083,"Halifax County, Virginia",456,129,15,15,7
est42010,4/1/2010,Both Sexes,Not Hispanic,51083,"Halifax County, Virginia",22130,13492,225,175,8
est42010,4/1/2010,Both Sexes,Total,51083,"Halifax County, Virginia",22586,13621,240,190,15
est42010,4/1/2010,Female,Hispanic,51085,"Hanover County, Virginia",848,87,49,21,10
est42010,4/1/2010,Female,Not Hispanic,51085,"Hanover County, Virginia",44066,5051,432,945,33
est42010,4/1/2010,Female,Total,51085,"Hanover County, Virginia",44914,5138,481,966,43
est42010,4/1/2010,Male,Hispanic,51085,"Hanover County, Virginia",991,96,59,33,13
est42010,4/1/2010,Male,Not Hispanic,51085,"Hanover County, Virginia",42598,4767,378,798,25
est42010,4/1/2010,Male,Total,51085,"Hanover County, Virginia",43589,4863,437,831,38
est42010,4/1/2010,Both Sexes,Hispanic,51085,"Hanover County, Virginia",1839,183,108,54,23
est42010,4/1/2010,Both Sexes,Not Hispanic,51085,"Hanover County, Virginia",86664,9818,810,1743,58
est42010,4/1/2010,Both Sexes,Total,51085,"Hanover County, Virginia",88503,10001,918,1797,81
est42010,4/1/2010,Female,Hispanic,51087,"Henrico County, Virginia",5806,1262,254,145,31
est42010,4/1/2010,Female,Not Hispanic,51087,"Henrico County, Virginia",94626,51466,1319,11180,148
est42010,4/1/2010,Female,Total,51087,"Henrico County, Virginia",100432,52728,1573,11325,179
est42010,4/1/2010,Male,Hispanic,51087,"Henrico County, Virginia",6532,1119,284,172,45
est42010,4/1/2010,Male,Not Hispanic,51087,"Henrico County, Virginia",85298,41519,1154,10934,146
est42010,4/1/2010,Male,Total,51087,"Henrico County, Virginia",91830,42638,1438,11106,191
est42010,4/1/2010,Both Sexes,Hispanic,51087,"Henrico County, Virginia",12338,2381,538,317,76
est42010,4/1/2010,Both Sexes,Not Hispanic,51087,"Henrico County, Virginia",179924,92985,2473,22114,294
est42010,4/1/2010,Both Sexes,Total,51087,"Henrico County, Virginia",192262,95366,3011,22431,370
est42010,4/1/2010,Female,Hispanic,51089,"Henry County, Virginia",1053,81,68,1,2
est42010,4/1/2010,Female,Not Hispanic,51089,"Henry County, Virginia",20512,6483,148,158,7
est42010,4/1/2010,Female,Total,51089,"Henry County, Virginia",21565,6564,216,159,9
est42010,4/1/2010,Male,Hispanic,51089,"Henry County, Virginia",1254,95,74,4,8
est42010,4/1/2010,Male,Not Hispanic,51089,"Henry County, Virginia",18961,5827,146,152,7
est42010,4/1/2010,Male,Total,51089,"Henry County, Virginia",20215,5922,220,156,15
est42010,4/1/2010,Both Sexes,Hispanic,51089,"Henry County, Virginia",2307,176,142,5,10
est42010,4/1/2010,Both Sexes,Not Hispanic,51089,"Henry County, Virginia",39473,12310,294,310,14
est42010,4/1/2010,Both Sexes,Total,51089,"Henry County, Virginia",41780,12486,436,315,24
est42010,4/1/2010,Female,Hispanic,51091,"Highland County, Virginia",5,0,1,0,0
est42010,4/1/2010,Female,Not Hispanic,51091,"Highland County, Virginia",1150,3,3,2,0
est42010,4/1/2010,Female,Total,51091,"Highland County, Virginia",1155,3,4,2,0
est42010,4/1/2010,Male,Hispanic,51091,"Highland County, Virginia",12,0,0,0,0
est42010,4/1/2010,Male,Not Hispanic,51091,"Highland County, Virginia",1136,4,5,2,0
est42010,4/1/2010,Male,Total,51091,"Highland County, Virginia",1148,4,5,2,0
est42010,4/1/2010,Both Sexes,Hispanic,51091,"Highland County, Virginia",17,0,1,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51091,"Highland County, Virginia",2286,7,8,4,0
est42010,4/1/2010,Both Sexes,Total,51091,"Highland County, Virginia",2303,7,9,4,0
est42010,4/1/2010,Female,Hispanic,51093,"Isle of Wight County, Virginia",264,69,28,14,3
est42010,4/1/2010,Female,Not Hispanic,51093,"Isle of Wight County, Virginia",12848,4784,169,247,16
est42010,4/1/2010,Female,Total,51093,"Isle of Wight County, Virginia",13112,4853,197,261,19
est42010,4/1/2010,Male,Hispanic,51093,"Isle of Wight County, Virginia",258,42,22,15,4
est42010,4/1/2010,Male,Not Hispanic,51093,"Isle of Wight County, Virginia",12649,4147,150,186,15
est42010,4/1/2010,Male,Total,51093,"Isle of Wight County, Virginia",12907,4189,172,201,19
est42010,4/1/2010,Both Sexes,Hispanic,51093,"Isle of Wight County, Virginia",522,111,50,29,7
est42010,4/1/2010,Both Sexes,Not Hispanic,51093,"Isle of Wight County, Virginia",25497,8931,319,433,31
est42010,4/1/2010,Both Sexes,Total,51093,"Isle of Wight County, Virginia",26019,9042,369,462,38
est42010,4/1/2010,Female,Hispanic,51095,"James City County, Virginia",1337,159,41,39,4
est42010,4/1/2010,Female,Not Hispanic,51095,"James City County, Virginia",27719,4935,289,1110,70
est42010,4/1/2010,Female,Total,51095,"James City County, Virginia",29056,5094,330,1149,74
est42010,4/1/2010,Male,Hispanic,51095,"James City County, Virginia",1384,153,45,59,4
est42010,4/1/2010,Male,Not Hispanic,51095,"James City County, Virginia",25967,4520,294,923,55
est42010,4/1/2010,Male,Total,51095,"James City County, Virginia",27351,4673,339,982,59
est42010,4/1/2010,Both Sexes,Hispanic,51095,"James City County, Virginia",2721,312,86,98,8
est42010,4/1/2010,Both Sexes,Not Hispanic,51095,"James City County, Virginia",53686,9455,583,2033,125
est42010,4/1/2010,Both Sexes,Total,51095,"James City County, Virginia",56407,9767,669,2131,133
est42010,4/1/2010,Female,Hispanic,51097,"King and Queen County, Virginia",62,6,4,0,0
est42010,4/1/2010,Female,Not Hispanic,51097,"King and Queen County, Virginia",2330,1057,73,20,1
est42010,4/1/2010,Female,Total,51097,"King and Queen County, Virginia",2392,1063,77,20,1
est42010,4/1/2010,Male,Hispanic,51097,"King and Queen County, Virginia",101,10,14,0,0
est42010,4/1/2010,Male,Not Hispanic,51097,"King and Queen County, Virginia",2322,977,78,14,0
est42010,4/1/2010,Male,Total,51097,"King and Queen County, Virginia",2423,987,92,14,0
est42010,4/1/2010,Both Sexes,Hispanic,51097,"King and Queen County, Virginia",163,16,18,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51097,"King and Queen County, Virginia",4652,2034,151,34,1
est42010,4/1/2010,Both Sexes,Total,51097,"King and Queen County, Virginia",4815,2050,169,34,1
est42010,4/1/2010,Female,Hispanic,51099,"King George County, Virginia",336,38,21,4,1
est42010,4/1/2010,Female,Not Hispanic,51099,"King George County, Virginia",8940,2331,144,260,15
est42010,4/1/2010,Female,Total,51099,"King George County, Virginia",9276,2369,165,264,16
est42010,4/1/2010,Male,Hispanic,51099,"King George County, Virginia",344,39,40,17,2
est42010,4/1/2010,Male,Not Hispanic,51099,"King George County, Virginia",9204,2198,121,197,21
est42010,4/1/2010,Male,Total,51099,"King George County, Virginia",9548,2237,161,214,23
est42010,4/1/2010,Both Sexes,Hispanic,51099,"King George County, Virginia",680,77,61,21,3
est42010,4/1/2010,Both Sexes,Not Hispanic,51099,"King George County, Virginia",18144,4529,265,457,36
est42010,4/1/2010,Both Sexes,Total,51099,"King George County, Virginia",18824,4606,326,478,39
est42010,4/1/2010,Female,Hispanic,51101,"King William County, Virginia",133,20,11,0,1
est42010,4/1/2010,Female,Not Hispanic,51101,"King William County, Virginia",6337,1589,203,89,6
est42010,4/1/2010,Female,Total,51101,"King William County, Virginia",6470,1609,214,89,7
est42010,4/1/2010,Male,Hispanic,51101,"King William County, Virginia",150,25,11,0,0
est42010,4/1/2010,Male,Not Hispanic,51101,"King William County, Virginia",6078,1394,206,79,7
est42010,4/1/2010,Male,Total,51101,"King William County, Virginia",6228,1419,217,79,7
est42010,4/1/2010,Both Sexes,Hispanic,51101,"King William County, Virginia",283,45,22,0,1
est42010,4/1/2010,Both Sexes,Not Hispanic,51101,"King William County, Virginia",12415,2983,409,168,13
est42010,4/1/2010,Both Sexes,Total,51101,"King William County, Virginia",12698,3028,431,168,14
est42010,4/1/2010,Female,Hispanic,51103,"Lancaster County, Virginia",54,8,5,0,0
est42010,4/1/2010,Female,Not Hispanic,51103,"Lancaster County, Virginia",4205,1742,31,44,0
est42010,4/1/2010,Female,Total,51103,"Lancaster County, Virginia",4259,1750,36,44,0
est42010,4/1/2010,Male,Hispanic,51103,"Lancaster County, Virginia",37,18,4,0,0
est42010,4/1/2010,Male,Not Hispanic,51103,"Lancaster County, Virginia",3807,1494,16,31,1
est42010,4/1/2010,Male,Total,51103,"Lancaster County, Virginia",3844,1512,20,31,1
est42010,4/1/2010,Both Sexes,Hispanic,51103,"Lancaster County, Virginia",91,26,9,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51103,"Lancaster County, Virginia",8012,3236,47,75,1
est42010,4/1/2010,Both Sexes,Total,51103,"Lancaster County, Virginia",8103,3262,56,75,1
est42010,4/1/2010,Female,Hispanic,51105,"Lee County, Virginia",53,3,4,2,0
est42010,4/1/2010,Female,Not Hispanic,51105,"Lee County, Virginia",12065,77,68,34,3
est42010,4/1/2010,Female,Total,51105,"Lee County, Virginia",12118,80,72,36,3
est42010,4/1/2010,Male,Hispanic,51105,"Lee County, Virginia",284,54,16,3,1
est42010,4/1/2010,Male,Not Hispanic,51105,"Lee County, Virginia",12012,900,125,56,21
